region,city,city_region,latitude,longitude,lat_lon_hdbscan_cluster_05_03,lat_lon_hdbscan_cluster_10_03,lat_lon_hdbscan_cluster_20_03,region_id,city_region_id
Башкортостан,Дмитриевка,Дмитриевка Башкортостан,54.8125315,55.7963526,50,28,16,1,446
Иркутская область,Алексеевск,Алексеевск Иркутская область,57.839285,108.3489004,2,1,-1,6,42
Иркутская область,Рудногорск,Рудногорск Иркутская область,57.27493149999999,103.7420582,2,1,-1,6,1352
Башкортостан,Энергетик,Энергетик Башкортостан,56.248056,54.5875,51,29,17,1,1782
Воронежская область,Лосево,Лосево Воронежская область,50.6772832,40.0486424,38,22,11,5,876
Краснодарский край,Высокое,Высокое Краснодарский край,43.4817562,39.9733804,33,-1,-1,9,354
Красноярский край,Игарка,Игарка Красноярский край,67.4649215,86.5779764,1,-1,-1,10,560
Ставропольский край,Октябрьское,Октябрьское Ставропольский край,45.618953,42.8234839,46,-1,9,20,1149
Свердловская область,Северка,Северка Свердловская область,56.8674893,60.2882554,65,38,21,19,1394
Краснодарский край,Ковалевское,Ковалевское Краснодарский край,45.1665392,41.0015558,46,44,9,9,695
Пермский край,Углеуральский,Углеуральский Пермский край,58.947362,57.5850671,34,19,-1,15,1632
Ханты-Мансийский АО,Горноправдинск,Горноправдинск Ханты-Мансийский АО,60.06797999999999,69.9156299,-1,-1,-1,25,385
Красноярский край,Туруханск,Туруханск Красноярский край,65.79585999999999,87.962418,1,-1,-1,10,1618
Башкортостан,Инзер,Инзер Башкортостан,54.2174984,57.558832,-1,-1,-1,1,578
Краснодарский край,Новоукраинский,Новоукраинский Краснодарский край,44.8939913,38.0450232,46,41,9,9,1099
Красноярский край,Нижняя Пойма,Нижняя Пойма Красноярский край,56.1560178,97.20213799999999,-1,9,6,10,1023
Ставропольский край,Нагутское,Нагутское Ставропольский край,44.4412922,42.8839636,46,39,9,20,984
Нижегородская область,Сява,Сява Нижегородская область,58.02082590000001,46.3203563,3,2,1,11,1535
Краснодарский край,Черноерковская,Черноерковская Краснодарский край,45.4331536,37.7643532,46,41,9,9,1728
Ханты-Мансийский АО,Унъюган,Унъюган Ханты-Мансийский АО,61.9477104,64.929808,5,4,-1,25,1644
Нижегородская область,Дружба,Дружба Нижегородская область,55.4159513,42.17850490000001,3,2,1,11,461
Нижегородская область,Гремячево,Гремячево Нижегородская область,55.3904432,43.0427094,3,2,1,11,407
